"ID_UF","ID_MUNICIPIO","CO_ENTIDADE","ID_DEPENDENCIA_ADM","TAXA_PARTICIPACAO_5EF","MEDIA_5EF_LP","MEDIA_5EF_MT"
11,1101401,61190238,3,0.7454545455,182.35,202.45
11,1101435,11016469,3,1,191.77,196.5
11,1101435,11017120,2,0,0,0
11,1101435,11042664,3,1,194.62,203.27
11,1101435,11048964,3,0.858974359,198.69,215.72
11,1101450,11031689,2,0.9,216.62,229.3
11,1101450,11043610,3,0.775862069,204.09,213.46
11,1101468,11035080,2,0,0,0
11,1101468,11041781,3,1.0217391304,224.46,233.88
11,1101476,11031913,2,0,0,0
11,1101476,11032189,2,0,0,0
11,1101476,11041811,3,0.914893617,188.06,206.97
11,1101476,11042583,3,1.0454545455,197.81,209.52
11,1101484,11031964,2,1.1,220.21,213.35
11,1101484,11032359,2,0,0,0
11,1101484,11043580,3,0.9736842105,209.07,216.58
11,1101484,11043598,3,0.975,221.94,216.31
11,1101492,11005475,2,1,241.68,262.49
11,1101492,11005742,3,1,203.88,213.29
11,1101492,11046619,3,0.9433962264,192.16,219.16
11,1101492,11046961,2,1.0217391304,227.89,244.46
11,1101492,11047437,3,1,210.27,217.23
11,1101492,11049529,3,0.8333333333,191.26,205.13
11,1101492,11050608,3,0.8222222222,209.96,223.54
11,1101500,11022884,2,0.935483871,242.78,259.34
11,1101500,11024003,3,1.08,202.74,213.46
11,1101500,11024097,2,0,0,0
11,1101500,11024135,3,0.875,168.99,195.55
11,1101500,11024224,3,0.8709677419,195.38,204.73
11,1101500,61239533,3,0.7894736842,206.86,221.85
11,1101559,11016850,3,0.9583333333,211.03,221.51
11,1101559,11017384,2,0,0,0
11,1101559,11017660,3,1,226.49,237.6
11,1101559,11041196,3,1.0789473684,222.31,236.62
11,1101609,11020326,2,1,220.93,242
11,1101609,11040238,3,0.7941176471,198.18,223.21
11,1101609,11041340,3,0.8333333333,183.65,208.02
11,1101609,11041692,3,0.8695652174,203.47,209.81
11,1101609,11041722,3,1,193.66,201.71
11,1101609,11047240,3,1,202.3,199.11
11,1101609,61242649,3,0,0,0
11,1101708,11020482,3,1,188.2,217.43
11,1101708,11020490,3,1,221.82,247.5
11,1101708,11020504,2,0,0,0
11,1101708,11020610,3,0.8947368421,201.81,212.41
11,1101708,11020822,3,1.0666666667,217.08,231.14
11,1101708,11020962,3,0.8723404255,224.45,239.06
11,1101708,11023473,3,0,0,0
11,1101708,11046449,3,0.868852459,206.12,231.7
11,1101757,11008105,2,0.75,236.18,253.99
11,1101757,11008938,3,1.0694444444,213.36,224.76
11,1101757,11008989,3,0.9166666667,189.84,213.25
11,1101757,11009020,3,0.9090909091,208.1,235.81
11,1101757,11043970,3,0.9375,198.84,232.77
11,1101757,61238343,3,0.8181818182,222.38,198.75
11,1101807,11021217,3,0.875,182.62,216.74
11,1101807,11021403,2,0,0,0
11,1101807,11038420,3,0.9615384615,203.37,217.95
11,1101807,11043903,3,0.9215686275,187.61,203.91
11,6305461,61203794,1,0,0,0
11,6305462,61216448,2,0,0,0
11,6305473,61239532,2,0,0,0
11,6305476,61200354,3,0,0,0
11,6305476,61240669,1,0,0,0
12,1200013,12008966,3,0.9230769231,208.78,225.48
12,1200013,12009164,2,0.9444444444,202.16,216.2
12,1200013,12009229,2,0,0,0
12,1200013,12023531,3,0.8829787234,208.78,220.96
12,1200013,12048224,3,0.97,205.36,215.88
12,1200013,61178826,2,0,0,0
12,1200013,61221153,2,0,0,0
12,1200054,12015873,3,0.9130434783,215.7,217.53
12,1200054,12015946,2,0,0,0
12,1200054,12030244,3,0.8333333333,198.91,203.48
12,1200054,61193229,3,0.7647058824,185.45,174.1
12,1200104,12016250,2,0,0,0
12,1200104,12016284,2,0,0,0
12,1200104,12016438,2,0.9058823529,264.37,289.19
12,1200104,12016535,3,0.962962963,230.62,244.76
12,1200104,12016993,3,1.064516129,185.69,212.19
12,1200104,12017027,2,0,0,0
12,1200104,12018805,3,1,193.7,215.16
12,1200104,12026948,2,0,0,0
12,1200104,12028347,3,1,220.48,234.41
12,1200104,12032905,3,0.9642857143,213.33,224.57
12,1200104,12046043,3,0.9454545455,218.76,236.7
12,1200138,12009369,2,0,0,0
12,1200138,12009407,3,0.9571428571,182.96,194.03
12,1200138,12009466,3,0.90625,199.46,205.12
12,1200138,12009679,2,1,187.27,189.41
12,1200138,12020680,2,1,189,193.44
12,1200138,61181278,2,0.7333333333,191.13,197.27
12,1200179,12009725,2,0,0,0
12,1200179,12009776,3,0.862745098,153.25,172.22
12,1200179,12009792,3,0.875,192.52,204.07
12,1200179,12009881,3,0.8301886792,184.52,198.55
12,1200179,12030899,2,0,0,0
12,1200179,61209873,3,0.6756756757,173.15,187.04
12,1200179,61212181,2,0,0,0
12,1200203,12000094,2,0.9253731343,221.56,234.3
12,1200203,12000108,2,0,0,0
12,1200203,12000132,3,0.9655172414,201.56,205.6
12,1200203,12000159,2,1,219.23,205.37
12,1200203,12000167,2,0,0,0
12,1200203,12000248,3,1.0322580645,196.35,203.65
12,1200203,12000280,2,0.7777777778,190.74,208.36
12,1200203,12000345,2,0.9285714286,191.64,201.72
12,1200203,12000396,3,0.9259259259,200.63,223.19
12,1200203,12000442,2,0.7575757576,191.88,212.38
12,1200203,12000558,3,0,0,0
12,1200203,12000590,3,0.8421052632,200.47,197.9
12,1200203,12000663,2,0.9852941176,228.08,235.59
12,1200203,12000736,2,1,197.9,205.89
12,1200203,12000876,2,0.8974358974,229.21,240.06
12,1200203,12000914,2,1.0344827586,185.07,194.33
12,1200203,12000930,2,0,0,0
12,1200203,12000973,2,0,0,0
12,1200203,12001007,3,0.9032258065,194.74,211.58
12,1200203,12001015,2,0,0,0
12,1200203,12001066,2,0.8775510204,209.64,219.94
12,1200203,12001139,2,0.8596491228,181.07,188.41
12,1200203,12001147,3,0.9193548387,211.15,217.7
12,1200203,12001163,2,0,0,0
12,1200203,12001171,3,0.8529411765,205.19,213.35
12,1200203,12001180,2,0.9508196721,204.97,209.76
12,1200203,12001228,2,0.9615384615,222.71,227.36
12,1200203,12001236,2,0.9516129032,230.48,227.19
12,1200203,12001260,2,0.9861111111,224.1,237.21
12,1200203,12001279,2,1,217.89,224.73
12,1200203,12001309,2,0.9285714286,210.09,216.67
12,1200203,12001341,3,0.8,205.67,211.66
12,1200203,12001392,3,0.9117647059,173.04,178.35
12,1200203,12001457,2,0.9705882353,251.8,267.98
12,1200203,12001554,2,0.8235294118,217.85,242.86
12,1200203,12001597,3,0.9285714286,177.2,186.06
12,1200203,12001627,2,0.8275862069,198.2,210.79
12,1200203,12020249,2,0,0,0
12,1200203,12021890,3,0.880952381,206.74,206.74
12,1200203,12021920,3,0.8275862069,215.96,220.08
12,1200203,12021962,2,0.9,209.19,229.89
12,1200203,12023183,3,0.9166666667,211.43,201.1
12,1200203,12026565,3,0.9333333333,216.85,219.47
12,1200203,12026603,3,0.976744186,212.44,233.84
12,1200203,12027286,3,1,158.07,179.47
12,1200203,12027901,3,1,201.77,207.1
12,1200203,12028665,3,0.8571428571,194.71,202.6
12,1200203,61183342,2,0.7857142857,189.47,199.01
12,1200203,61194119,2,0,0,0
12,1200203,61194120,2,0,0,0
12,1200203,61194121,2,0.7333333333,201.44,215.95
12,1200203,61196038,2,0,0,0
12,1200203,61197189,2,0.75,215.63,223.91
12,1200203,61207145,2,0,0,0
12,1200203,61211075,2,0.7368421053,195.81,190.7
12,1200203,61217403,1,0,0,0
12,1200203,61221147,2,0,0,0
12,1200203,61225017,2,0.6428571429,189.7,182.64
12,1200203,61230437,2,0,0,0
12,1200203,61243699,2,0,0,0
12,1200252,12017060,2,0,0,0
12,1200252,12017094,2,0,0,0
12,1200252,12017108,2,0,0,0
12,1200252,12017205,3,1,222.48,242.69
12,1200252,12017230,3,0.9166666667,188.26,204.98
12,1200252,12018821,3,0.862745098,208.74,215.63
12,1200252,12028622,3,0.8181818182,185.74,197.62
12,1200252,12028940,3,0.8915662651,229.19,246.5
12,1200252,61188755,2,0,0,0
12,1200302,12003930,2,0,0,0
12,1200302,12004014,3,1,187.31,201.43
12,1200302,12004154,2,1.0062893082,228.09,238.6
12,1200302,12004170,2,0,0,0
12,1200302,12004197,2,0,0,0
12,1200302,12004227,3,0.9836065574,212.25,237.53
12,1200302,12004243,3,1.0476190476,205.63,203.71
12,1200302,12004367,2,0.9537037037,228.35,246.05
12,1200302,12004766,3,1,199.17,217.51
12,1200302,12004987,3,0.9658119658,217.65,238.36
12,1200302,12005037,2,0,0,0
12,1200328,12005126,3,0.9787234043,185.45,194.89
12,1200328,12005240,2,0.9310344828,217.68,224.15
12,1200328,12030155,2,0,0,0
12,1200336,12000655,3,0.9444444444,167.18,175.89
12,1200336,12001805,2,0,0,0
12,1200336,12001945,2,0,0,0
12,1200336,12001953,3,0.9743589744,206.11,215.5
12,1200336,12002046,2,0,0,0
12,1200336,12002127,3,0.9615384615,194.48,206.69
12,1200336,12002267,3,0.8739495798,200.72,210.62
12,1200336,12002399,3,0,0,0
12,1200336,12031330,3,0.9649122807,204.84,217.93
12,1200336,12032123,3,1.0344827586,191.13,203.06
12,1200336,61234230,2,0,0,0
12,1200336,61240671,2,0,0,0
12,1200344,12006580,3,0.9705882353,188.03,213.12
12,1200344,12006688,3,0.9633027523,199.44,215.29
12,1200344,12006858,3,0.9210526316,235.92,228.62
12,1200344,12006920,2,0,0,0
12,1200351,12002461,3,0,0,0
12,1200351,12002674,3,0.8571428571,170.46,175.53
12,1200351,12002771,3,0,0,0
12,1200351,12002828,3,0.95,167.54,171.9
12,1200351,12002887,3,1,156.83,164.72
12,1200351,12002925,3,0,0,0
12,1200351,12002950,3,0.9583333333,163.09,173.9
12,1200351,12018902,3,0.9130434783,162.29,158.4
12,1200351,12021130,3,0,0,0
12,1200351,12026328,2,0,0,0
12,1200351,12026387,3,0,0,0
12,1200351,12027081,3,0.9375,171.36,190.2
12,1200351,12029807,3,0.9085714286,182.55,192.14
12,1200385,12010022,3,1,177.03,179.68
12,1200385,12010090,3,1,200.84,213.7
12,1200385,12010154,3,0.9375,208.8,212.62
12,1200385,12010189,2,0.9215686275,238.33,233.56
12,1200385,12010340,3,0,0,0
12,1200385,12010391,2,1,198.51,214.62
12,1200385,12010588,2,1.05,214.48,216.59
12,1200385,12010626,3,0.7777777778,199.72,195.03
12,1200385,12010731,2,0.675,207.09,221.74
12,1200385,12010855,3,0.8076923077,191.07,207.25
12,1200385,12019135,2,0.9318181818,192.32,204.65
12,1200385,12023760,3,0.9761904762,181.46,204.29
12,1200385,61189749,2,0,0,0
12,1200393,12003050,2,0,0,0
12,1200393,12003239,3,0,0,0
12,1200393,12003417,3,1,162.08,193.96
12,1200393,12003522,3,0.9,161.03,180.05
12,1200393,12020400,3,0.8085106383,172.07,185.44
12,1200393,61207147,3,0,0,0
12,1200401,12011142,2,0,0,0
12,1200401,12011150,2,0.9130434783,217.36,219.86
12,1200401,12011169,2,0.9186046512,223.54,233.1
12,1200401,12011401,2,0.9444444444,248.86,267.22
12,1200401,12011410,1,0.9677419355,235.12,227.81
12,1200401,12011428,2,0,0,0
12,1200401,12011517,2,0,0,0
12,1200401,12011550,2,0,0,0
12,1200401,12011606,3,0.9347826087,232.38,256.67
12,1200401,12011614,2,0.84375,234.31,263.89
12,1200401,12011681,3,0.9310344828,226.26,232.49
12,1200401,12011703,2,0,0,0
12,1200401,12011711,2,0.8837209302,216.22,218.18
12,1200401,12011797,2,0.9210526316,248.18,260.18
12,1200401,12011835,3,0.85,232.87,233.23
12,1200401,12011851,3,0.9375,245.12,253.77
12,1200401,12011860,2,0.8648648649,219.54,240.61
12,1200401,12011878,2,0.9382716049,221.33,224.14
12,1200401,12011894,2,0.9444444444,233.62,250.95
12,1200401,12011924,3,0.8474576271,240.27,255.39
12,1200401,12011932,2,0,0,0
12,1200401,12011959,2,0.9550561798,249.04,247.61
12,1200401,12012009,3,0.8125,222.46,233.77
12,1200401,12012017,2,0,0,0
12,1200401,12012041,2,0.8591549296,213.42,217.77
12,1200401,12012050,2,0.9322033898,235.44,247.51
12,1200401,12012068,2,0.9074074074,216.5,230.1
12,1200401,12012092,2,0.803030303,236.61,261.9
12,1200401,12012130,2,0.9102564103,213.34,223.77
12,1200401,12012165,3,0.9122807018,240.87,271.56
12,1200401,12012211,3,0.9677419355,217.59,244.06
12,1200401,12012319,2,1,230.54,243.14
12,1200401,12012335,3,0.8545454545,221.79,240.34
12,1200401,12012360,2,0,0,0
12,1200401,12012378,2,0.9078947368,245.31,263.49
12,1200401,12012424,2,0.9189189189,213.3,235.83
12,1200401,12012505,2,0.9405940594,243.32,254.82
12,1200401,12012610,2,0.9512195122,219.49,242.86
12,1200401,12012629,2,0.8863636364,195.32,218.46
12,1200401,12012661,2,0.9117647059,232.91,250.9
12,1200401,12012670,2,1,224.97,236.47
12,1200401,12012718,2,1,239.25,230.48
12,1200401,12012750,2,0,0,0
12,1200401,12012769,3,0.8450704225,246.39,265.92
12,1200401,12012815,2,0.8795180723,221.58,220.5
12,1200401,12012823,2,0.875,183.97,213.66
12,1200401,12012858,2,0,0,0
12,1200401,12012874,2,0.9294117647,245.72,259.82
12,1200401,12012947,3,0.9444444444,222.2,235.19
12,1200401,12012963,3,0.8235294118,224.36,231.43
12,1200401,12012998,2,0.9841269841,252.92,272.61
12,1200401,12013005,3,0.9583333333,222.06,242.96
12,1200401,12013013,2,0,0,0
12,1200401,12013048,3,0.890625,214.38,224.11
12,1200401,12013056,3,0.900990099,231.39,239.11
12,1200401,12013064,3,0.976744186,223.26,237.92
12,1200401,12013099,3,0.9621212121,235.6,248.6
12,1200401,12013161,2,0,0,0
12,1200401,12013226,2,1.04,219.57,225.25
12,1200401,12013242,2,0,0,0
12,1200401,12013293,2,0,0,0
12,1200401,12013340,2,0,0,0
12,1200401,12013374,2,0,0,0
12,1200401,12013404,2,0,0,0
12,1200401,12013455,2,0.8222222222,241.43,253.81
12,1200401,12013498,2,0.9722222222,228.34,250.42
12,1200401,12013579,2,0.8620689655,208.06,206.68
12,1200401,12013595,2,0.8823529412,169.27,178.46
12,1200401,12013633,2,0.8846153846,223.92,228.89
12,1200401,12013684,2,0,0,0
12,1200401,12013730,2,0.82,255.2,256.83
12,1200401,12013889,2,0,0,0
12,1200401,12014001,2,0.9696969697,229.01,219.55
12,1200401,12014052,2,0,0,0
12,1200401,12014060,2,0.9270833333,223.4,228
12,1200401,12014354,2,0.9574468085,228.1,243.06
12,1200401,12014389,2,0.9908256881,247.88,253.12
12,1200401,12019151,3,0.9247311828,230.59,245.79
12,1200401,12020192,2,0.9574468085,229.23,246.9
12,1200401,12021245,2,0.6666666667,235.21,231.18
12,1200401,12021601,2,0.9302325581,201.81,210.27
12,1200401,12021628,2,0.9421487603,210.73,222.33
12,1200401,12021644,2,0.8888888889,207.45,236.22
12,1200401,12021660,2,0.9157894737,221.77,243.58
12,1200401,12021687,2,0.88,237.7,252.77
12,1200401,12021717,2,0.9338842975,211.62,216.98
12,1200401,12027340,2,0,0,0
12,1200401,12027839,3,1.1666666667,202.93,209.78
12,1200401,12027855,3,0.9230769231,208.92,210.43
12,1200401,12027863,3,0.9117647059,235.75,244.89
12,1200401,12027871,3,1.0588235294,221.57,226.04
12,1200401,12027880,3,1,215.17,222.15
12,1200401,12028681,2,1.0114942529,220.2,242.1
12,1200401,12028690,2,0.84375,219.06,240.02
12,1200401,12028754,2,0.9615384615,206.86,211.81
12,1200401,12028860,2,0,0,0
12,1200401,12029432,3,0.9655172414,222.21,234.55
12,1200401,12029572,3,0.9090909091,205.04,240.08
12,1200401,12029645,3,0.814516129,238.56,251.61
12,1200401,12032468,2,0.8789237668,196.27,202.53
12,1200401,12032808,2,1,208.44,220.43
12,1200401,12043028,3,0.9099099099,209.98,224.66
12,1200401,12044636,2,0,0,0
12,1200401,12051233,2,0.9166666667,224.9,226.71
12,1200401,12052221,2,0,0,0
12,1200401,12091235,2,0.8442622951,205.47,222.62
12,1200401,12091251,2,0,0,0
12,1200401,12091260,2,0,0,0
12,1200401,61178827,1,0,0,0
12,1200401,61184527,2,0,0,0
12,1200401,61187487,2,0.7647058824,234.95,230.81
12,1200401,61187488,2,0,0,0
12,1200401,61188751,2,0,0,0
12,1200401,61190537,2,0.7105263158,224.67,250.01
12,1200401,61193226,2,0,0,0
12,1200401,61194125,2,0,0,0
12,1200401,61194126,2,0.7865168539,215.57,224.77
12,1200401,61195291,2,0,0,0
12,1200401,61197183,2,0,0,0
12,1200401,61197188,2,0,0,0
12,1200401,61198355,2,0,0,0
12,1200401,61200367,2,0,0,0
12,1200401,61204254,2,0,0,0
12,1200401,61204579,2,0,0,0
12,1200401,61207149,2,0,0,0
12,1200401,61207150,2,0,0,0
12,1200401,61208085,2,0,0,0
12,1200401,61220964,2,0,0,0
12,1200401,61223930,2,0,0,0
12,1200401,61225028,2,0.7,187.92,204.68
12,1200401,61233496,2,0,0,0
12,1200401,61234233,2,0,0,0
12,1200401,61235923,2,0,0,0
12,1200401,61237530,2,0,0,0
12,1200401,61238358,1,0,0,0
12,1200401,61240674,2,0,0,0
12,1200401,61246521,3,0.7894736842,236.41,236.77
12,1200401,61249609,2,0.7796610169,207.72,214.34
12,1200427,12003697,3,1,150.15,169.96
12,1200427,12003832,3,1.0714285714,167.34,167.59
12,1200427,12003875,3,0.8723404255,212.25,216.2
12,1200427,12020893,3,1.0588235294,167.34,181.4
12,1200427,12022004,2,0,0,0
12,1200427,12027120,3,1,229.7,233.68
12,1200427,12028452,3,0.9,181.84,192.34
12,1200427,12030104,3,0.9696969697,214.79,212.34
12,1200427,61177826,3,0.76,185.5,251.08
12,1200427,61182229,2,0,0,0
12,1200435,12007021,3,0,0,0
12,1200435,12028851,2,0,0,0
12,1200435,12029009,3,0.9605263158,157.53,170.73
12,1200450,12009997,2,1,203.57,229.3
12,1200450,12011274,2,1,218.65,236.59
12,1200450,12014400,2,0.8484848485,197.09,213.14
12,1200450,12014591,2,0,0,0
12,1200450,12014605,2,0,0,0
12,1200450,12014648,3,0.8823529412,210.59,223.83
12,1200450,12014770,2,0.9047619048,207.28,220.55
12,1200450,12014877,2,0,0,0
12,1200450,12014915,2,1,212.38,217.86
12,1200450,12014923,3,0.8636363636,228.59,242.89
12,1200450,12014931,2,0.9558823529,241.32,262.22
12,1200450,12015008,2,1,203.54,237.98
12,1200450,12015172,2,0,0,0
12,1200450,12015210,2,0.8070175439,241.56,272.89
12,1200450,12028932,3,0.9074074074,189.5,204.02
12,1200450,12056227,3,0.9375,240.4,262.27
12,1200450,61233883,3,0,0,0
12,1200500,12007510,3,0.9473684211,207.65,229.15
12,1200500,12007587,3,0.9772727273,209.69,207.97
12,1200500,12007609,3,0.9428571429,241.48,249.35
12,1200500,12007617,2,0,0,0
12,1200500,12007625,2,0,0,0
12,1200500,12007684,3,0.9428571429,241.73,232.7
12,1200500,12007722,3,1.0454545455,223.59,228.64
12,1200500,12007757,2,0,0,0
12,1200500,12007820,3,0.9591836735,236.56,235.58
12,1200500,12008176,3,0.8333333333,220.92,244.27
12,1200500,12008389,2,0.8863636364,204.89,211.33
12,1200500,12025810,3,0.9433962264,223.84,225.91
12,1200500,12025836,2,1.0666666667,215.43,217.82
12,1200500,12029408,3,0.9066666667,235.32,245.43
12,1200500,12030945,1,0,0,0
12,1200500,12031720,3,0.8863636364,213.64,211.09
12,1200500,61179935,3,0.7222222222,214.12,210.68
12,1200500,61200360,2,0,0,0
12,1200609,12005401,3,0.8695652174,204.37,217.42
12,1200609,12005479,3,0.9411764706,189,203.86
12,1200609,12005657,3,0.9677419355,210.68,228.27
12,1200609,12005681,2,0.8888888889,189.9,219.26
12,1200609,12005711,2,0,0,0
12,1200609,12005770,2,0.9523809524,205.23,219.51
12,1200609,12005860,2,0.96,248.48,261.06
12,1200609,12005894,2,0.9166666667,198.51,210.72
12,1200609,12006173,2,0,0,0
12,1200609,12006190,2,0.9672131148,212.34,243.18
12,1200609,12006300,2,0.8979591837,202.14,211.47
12,1200609,12025992,3,1,207.74,224.36
12,1200609,12026000,3,0.8854961832,210.89,230.84
12,1200609,12030066,3,0.8571428571,189.01,208.96
12,1200609,12032441,1,0,0,0
12,1200609,61222318,3,0.6923076923,184.66,205.28
12,1200708,12017469,2,0,0,0
12,1200708,12017540,2,0,0,0
12,1200708,12017876,2,1,192.41,198.65
12,1200708,12018007,2,0.9453125,228.61,235.24
12,1200708,12018082,3,0.8292682927,197.53,203.71
12,1200708,12030953,1,0,0,0
12,1200708,61242666,2,0,0,0
12,1200807,12011460,2,0.8780487805,190.57,205.48
12,1200807,12014125,2,0,0,0
12,1200807,12015326,2,0,0,0
12,1200807,12015334,2,0,0,0
12,1200807,12015342,2,0.8765432099,203.17,213.47
12,1200807,12018546,3,0.8983050847,199.38,210.65
12,1200807,12020869,3,0.9098360656,208.45,217.36
12,1200807,12022136,3,1,186.51,172.03
12,1200807,61217880,2,0.7727272727,202.07,221.04
12,6305512,61246656,2,0,0,0
12,6305513,61189751,2,0,0,0
12,6305519,61177827,3,0,0,0
12,6305519,61184525,2,0,0,0
12,6305519,61228204,2,0,0,0
12,6305519,61228205,2,0,0,0
12,6305519,61228563,2,0,0,0
12,6305519,61242667,3,0,0,0
12,6305519,61242668,3,0,0,0
12,6305520,61189752,2,0,0,0
12,6305521,61190243,2,0,0,0
12,6305523,61198359,2,0,0,0
12,6305523,61204256,2,0,0,0
12,6305523,61222317,3,0,0,0
12,6305525,61208081,3,0,0,0
12,6305525,61217006,3,0,0,0
12,6305525,61244941,2,0,0,0
12,6305527,61183337,2,0,0,0
12,6305527,61183338,2,0,0,0
12,6305527,61186447,2,0,0,0
12,6305527,61188752,2,0,0,0
12,6305527,61230441,2,0,0,0
12,6305527,61233491,2,0,0,0
12,6305527,61237528,2,0,0,0
12,6305529,61200365,2,0,0,0
12,6305530,61228206,3,0,0,0
12,6305531,61179932,2,0,0,0
12,6305531,61201104,3,0,0,0
12,6305531,61203799,3,0,0,0
12,6305532,61182232,2,0,0,0
12,6305532,61190241,2,0,0,0
12,6305532,61208087,2,0,0,0
12,6305532,61214231,2,0,0,0
12,6305532,61238355,2,0,0,0
13,1300029,13012533,2,0,0,0
13,1300029,13012568,2,0,0,0
13,1300029,13012851,3,0.9459459459,177.06,181.15
13,1300029,13013033,2,0.9902912621,205.83,210.54
13,1300029,13066242,3,1,182.65,192.39
13,1300029,13219200,2,0,0,0
13,1300029,61182237,3,0,0,0
13,1300029,61202670,2,0,0,0
13,1300029,61214246,3,0.7191489362,159.82,176.31
13,1300029,61242674,3,0,0,0
13,1300060,13004298,3,0.9666666667,159.31,170.15
13,1300060,13004301,2,0.8,193.44,191.37
13,1300060,13004310,3,0.8333333333,133.12,169.06
